city_area,state,ufo_shape,encounter_length,date_documented,latitude,longitude,year
salters,sc,light,30.0,12/14/2004,33.5983333,-79.8516667,2004
culver city,ca,light,90.0,4/26/2000,34.0211111,-118.3955556,2000
cincinnati,oh,rectangle,180.0,10/31/2008,39.1619444,-84.4569444,2008
gainesville,fl,oval,7200.0,11/21/2010,29.6513889,-82.325,2010
newark,oh,fireball,600.0,12/17/2011,40.0580556,-82.4013889,2011
ithaca,ny,rectangle,5.0,9/24/2012,42.4405556,-76.4969444,2012
syracuse,ny,formation,20.0,4/17/2008,43.0480556,-76.1477778,1995
osage beach,mo,oval,60.0,8/21/2011,38.1502778,-92.6177778,2011
fontana,ca,other,240.0,7/4/2011,34.0922222,-117.4341667,2011
reedley,ca,light,900.0,12/23/2002,36.5963889,-119.4494444,2002
lake isabella,ca,light,2400.0,6/12/2002,35.6180556,-118.4722222,2002
el monte,ca,light,600.0,12/12/2011,34.0686111,-118.0266667,2011
delaware,oh,light,7200.0,2/14/2008,40.2986111,-83.0680556,1993
kentwood,mi,light,300.0,9/30/2013,42.8694444,-85.6447222,2013
ashland city,tn,triangle,120.0,12/2/2000,36.2741667,-87.0641667,2000
benicia,ca,formation,300.0,6/4/2004,38.0494444,-122.1575,2004
chicago,il,light,180.0,9/1/2004,41.85,-87.65,2004
ingleside,il,sphere,6.0,5/13/2012,42.3811111,-88.1397222,2012
colorado springs,co,formation,300.0,8/30/2013,38.8338889,-104.8208333,2013
miami,fl,other,300.0,8/5/2009,25.7738889,-80.1938889,2009
clyde,oh,light,240.0,8/5/2009,41.3041667,-82.9752778,2009
lewisville,tx,changing,2700.0,5/24/2005,33.0461111,-96.9938889,2005
rockford,il,light,3.0,8/5/2001,42.2711111,-89.0938889,2001
hollywood,ca,other,300.0,3/13/2012,34.0983333,-118.3258333,2012
orlando,fl,fireball,300.0,10/30/2006,28.5380556,-81.3794444,2006
banning,ca,light,2100.0,11/2/1999,33.9255556,-116.8755556,1996
sacramento,ca,triangle,300.0,1/28/1999,38.5816667,-121.4933333,1994
newark,nj,disk,300.0,5/2/2014,40.7355556,-74.1727778,2014
lenoir,nc,sphere,120.0,4/14/2009,35.9138889,-81.5391667,2009
allen,tx,light,720.0,5/12/2010,33.1030556,-96.6702778,2010
caret,va,light,30.0,5/12/2011,37.9825,-76.9616667,2011
seattle,wa,sphere,5.0,12/12/2011,47.6063889,-122.3308333,2011
mentor,oh,disk,600.0,4/16/2005,41.6661111,-81.3397222,1974
arden,nc,triangle,4.0,1/10/2009,35.4661111,-82.5166667,2008
dayton,oh,fireball,60.0,10/11/2005,39.7588889,-84.1916667,2005
beverly hills,fl,other,1800.0,5/13/2012,28.9166667,-82.4583333,2012
paterson,nj,light,300.0,8/30/2013,40.9166667,-74.1722222,2013
panama city beach,fl,circle,20.0,9/4/2003,30.1763889,-85.8055556,2003
laramie,wy,other,300.0,10/31/2003,41.3113889,-105.5905556,2001
madison,al,light,180.0,9/24/2012,34.6991667,-86.7483333,2012
gainesville,tx,light,3600.0,6/23/2010,33.6258333,-97.1330556,2010
san antonio,tx,light,3600.0,12/2/2000,29.4238889,-98.4933333,2000
moab,ut,light,3600.0,2/18/2011,38.5733333,-109.5491667,2011
nampa,id,cross,120.0,10/10/2011,43.5408333,-116.5625,2011
fond du lac,wi,fireball,300.0,8/5/2009,43.7730556,-88.4469444,2009
san francisco,ca,oval,120.0,2/4/2013,37.775,-122.4183333,2012
las vegas,nv,light,600.0,11/28/2007,36.175,-115.1363889,2007
reno,nv,other,120.0,3/23/2011,39.5297222,-119.8127778,1985
plymouth (1/2 mile north east of),wi,circle,120.0,2/24/2001,43.7486111,-87.9769444,1999
taos pueblo,nm,triangle,210.0,10/20/2005,36.4386111,-105.5438889,2005
climax,nc,light,1270.0,11/21/2010,35.9127778,-79.7177778,2010
jacksonville,fl,flash,300.0,8/27/2009,30.3319444,-81.6558333,2009
halliday,nd,fireball,180.0,8/21/2011,47.3544444,-102.3355556,2011
yucca valley,ca,disk,259200.0,5/14/2002,34.1141667,-116.4313889,1991
commerce city,co,light,60.0,8/21/2011,39.8083333,-104.9333333,2011
north myrtle beach,sc,flash,900.0,12/23/2013,33.8158333,-78.6802778,2013
red oak,ia,light,20.0,2/18/2001,41.0097222,-95.2252778,1967
milford,de,formation,420.0,10/30/2012,38.9125,-75.4283333,2012
rockville,md,teardrop,180.0,8/10/1999,39.0838889,-77.1530556,1993
sparks,nv,oval,120.0,7/17/2011,39.535,-119.7516667,2011
rickman,tn,circle,7200.0,6/12/2008,36.2625,-85.3755556,2008
hampton,va,formation,120.0,6/12/2002,37.0297222,-76.3455556,1973
lynnwood,wa,fireball,7200.0,8/5/2012,47.8211111,-122.3138889,2012
deerfield,ma,diamond,120.0,3/19/2009,42.5444444,-72.6061111,2009
orlando,fl,circle,125.0,8/5/2012,28.5380556,-81.3794444,2012
st. peter (outskirts of),mn,circle,60.0,7/11/2000,44.3236111,-93.9577778,2000
fort myers,fl,fireball,2400.0,7/14/2013,26.6402778,-81.8725,2013
paramount,ca,sphere,300.0,7/16/2006,33.8894444,-118.1588889,2006
springfield,or,light,300.0,5/15/2013,44.0463889,-123.0208333,2013
eureka,mt,triangle,3600.0,10/31/2008,48.88,-115.0525,2008
arlington,tx,fireball,60.0,8/14/2007,32.7355556,-97.1077778,2005
lake saint louis,mo,diamond,120.0,7/1/2002,38.7975,-90.7855556,1999
ada,ok,cigar,180.0,5/13/2012,34.7744444,-96.6780556,2012
coeur d&#39alene,id,oval,10.0,2/14/2008,47.6777778,-116.7794444,1978
raleigh,nc,circle,45.0,1/24/2014,35.7719444,-78.6388889,2014
greenville,sc,light,7200.0,2/8/2005,34.8525,-82.3941667,2004
mary esther,fl,cylinder,60.0,5/24/1999,30.4097222,-86.6630556,1999
lake havasu city,az,other,45.0,3/23/2011,34.4838889,-114.3216667,2011
bath,oh,oval,2700.0,2/14/2006,41.1888889,-81.6363889,1974
columbia,mo,triangle,300.0,1/22/2000,38.9516667,-92.3338889,1999
huntsville,al,light,600.0,6/23/1999,34.7302778,-86.5861111,1998
san diego,ca,circle,1200.0,1/10/2014,32.7152778,-117.1563889,2013
memphis,tn,other,6.0,1/22/2000,35.1494444,-90.0488889,2000
honesdale,pa,triangle,3600.0,8/12/2008,41.5766667,-75.2591667,2008
manning,sc,fireball,8.0,3/19/2009,33.695,-80.2111111,2009
litchfield,pa,other,300.0,2/14/2006,41.9675,-76.4305556,1952
mansfield,oh,light,7200.0,10/27/2004,40.7583333,-82.5155556,2004
tinley park,il,light,900.0,11/2/2004,41.5733333,-87.7844444,2004
los angeles,ca,changing,420.0,9/12/2003,34.0522222,-118.2427778,2003
cincinnati,oh,other,1800.0,10/15/2002,39.1619444,-84.4569444,2002
katy,tx,oval,5.0,8/19/2000,29.7855556,-95.8241667,2000
south fork,co,cigar,120.0,11/20/2001,37.67,-106.6391667,2001
tucson,az,light,3600.0,6/4/2004,32.2216667,-110.9258333,2004
roanoke,va,light,60.0,12/12/2009,37.2708333,-79.9416667,2009
colchester,ct,light,240.0,12/12/2009,41.5755556,-72.3325,2009
virginia beach,va,oval,3600.0,7/13/2005,36.8527778,-75.9783333,2005
henning,il,sphere,300.0,10/30/2006,40.305,-87.7008333,2006
overland park,ks,light,2.0,3/19/2009,38.9822222,-94.6705556,2009
kutztown,pa,disk,240.0,12/7/2006,40.5172222,-75.7777778,1976
springfield,mo,triangle,30.0,1/11/2002,37.2152778,-93.2980556,2001
east hampton,ny,circle,60.0,12/12/2009,40.9633333,-72.1852778,2009
sequim,wa,light,10.0,8/24/2010,48.0797222,-123.1005556,2010
lincoln city,or,light,120.0,10/31/2003,44.9583333,-124.0166667,2001
fort lawn,sc,light,420.0,2/18/2013,34.7019444,-80.895,2013
clarksville,ia,other,240.0,7/14/2013,42.7847222,-92.6675,2013
carthage,ny,sphere,30.0,5/15/2006,43.9780556,-75.6097222,2006
goldsboro,nc,sphere,120.0,2/22/2005,35.3847222,-77.9930556,2004
miami,fl,circle,180.0,10/25/2011,25.7738889,-80.1938889,2011
rock hill,sc,cigar,20.0,2/24/2007,34.9247222,-81.0252778,2007
huntington beach,ca,circle,240.0,12/23/2002,33.6602778,-117.9983333,1977
new york city (manhattan),ny,oval,300.0,10/12/2001,40.7141667,-74.0063889,2001
cape may,nj,cylinder,30.0,3/10/2011,38.935,-74.9063889,2010
roslindale,ma,oval,60.0,3/4/2003,42.2911111,-71.125,2003
mcdonough,ga,triangle,120.0,7/26/2002,33.4472222,-84.1469444,2002
casselberry,fl,disk,30.0,9/29/2004,28.6775,-81.3280556,2004
los angeles,ca,cigar,1.0,1/10/2014,34.0522222,-118.2427778,2013
shoreline,wa,fireball,2.0,11/28/2007,47.7558333,-122.3402778,2007
gaithersburg,md,cigar,180.0,11/3/2005,39.1433333,-77.2016667,2001
santa cruz,ca,changing,120.0,5/24/1999,36.9741667,-122.0297222,1999
tucson,az,light,3600.0,6/12/2008,32.2216667,-110.9258333,2008
heath,oh,light,900.0,3/4/2008,40.0227778,-82.4447222,2007
clearwater,fl,sphere,60.0,3/13/2012,27.9655556,-82.8002778,2012
herminie,pa,formation,60.0,8/30/1999,40.2633333,-79.7177778,1999
edinboro,pa,light,3600.0,4/4/2014,41.8741667,-80.1319444,2014
ashland,mo,circle,900.0,3/21/2003,38.7744444,-92.2569444,2003
mcgregor,mn,triangle,105.0,9/4/2003,46.6066667,-93.3136111,2003
san rafael (north bay),ca,rectangle,900.0,9/2/2005,37.9736111,-122.53,2005
mcdonough,ga,diamond,30.0,11/28/2007,33.4472222,-84.1469444,2007
omaha,ne,sphere,34.0,11/21/2010,41.2586111,-95.9375,2010
ferndale,wa,light,120.0,7/4/2012,48.8466667,-122.5897222,2012
brookings,or,other,600.0,1/10/2014,42.0527778,-124.2827778,2013
buffalo,ny,circle,300.0,8/7/2007,42.8863889,-78.8786111,2007
lufkin,tx,delta,420.0,3/7/1998,31.3380556,-94.7288889,1993
seminole,fl,other,240.0,12/20/2012,27.8394444,-82.7913889,2012
turner,me,sphere,240.0,7/14/2013,44.2563889,-70.2566667,2013
west sacramento,ca,fireball,1800.0,2/4/2013,38.5816667,-121.4933333,2012
alexandria,va,triangle,2.0,10/31/2008,38.8047222,-77.0472222,2008
meadville,ms,other,360.0,10/11/2005,31.4722222,-90.8966667,2005
bellingham,wa,sphere,120.0,3/13/2012,48.7597222,-122.4869444,2012
omaha,ne,light,120.0,1/5/2011,41.2586111,-95.9375,2010
jacksonville,nc,chevron,20.0,3/18/2014,34.7538889,-77.4305556,2014
clackamas,or,light,300.0,1/30/2014,45.4077778,-122.5691667,2014
o&#39fallon,mo,triangle,15.0,10/14/2013,38.8105556,-90.6997222,2013
ocean city,nj,circle,900.0,1/10/2009,39.2775,-74.575,2008
fresno,ca,triangle,300.0,9/2/2005,36.7477778,-119.7713889,2005
allen,tx,teardrop,60.0,8/12/2008,33.1030556,-96.6702778,2008
walla walla,wa,sphere,900.0,1/12/2012,46.0647222,-118.3419444,2012
porter ranch,ca,light,2.0,2/14/2010,34.27515,-118.5498,2010
new york city (brooklyn),ny,oval,10.0,8/5/2001,40.7141667,-74.0063889,2001
brandon,sd,sphere,300.0,8/5/2012,43.5947222,-96.5716667,2012
sayreville,nj,oval,180.0,8/10/1999,40.4591667,-74.3613889,1999
lindsborg,ks,other,420.0,10/10/2011,38.5736111,-97.6741667,2011
lincoln,ne,cylinder,300.0,8/5/2009,40.8,-96.6666667,2009
fenton,mo,sphere,1800.0,1/10/2009,38.5130556,-90.4358333,2008
heber,az,triangle,10.0,3/21/2003,34.4313889,-110.5933333,1977
pomfret,ct,triangle,240.0,1/21/2008,41.8975,-71.9630556,2008
columbus,oh,circle,90.0,6/12/2008,39.9611111,-82.9988889,2008
memphis,tn,light,420.0,10/10/2011,35.1494444,-90.0488889,2011
tucson,az,light,300.0,10/8/2007,32.2216667,-110.9258333,2007
louisville,co,light,5.0,6/27/2011,39.9777778,-105.1313889,2011
lebanon,il,oval,10.0,9/30/2013,38.6038889,-89.8072222,2013
connellsville,pa,triangle,300.0,1/24/2014,40.0177778,-79.5897222,1973
pasadena,tx,rectangle,1.0,1/11/2002,29.6908333,-95.2088889,2001
covington,wa,sphere,1200.0,12/12/2011,47.3483333,-122.1136111,2011
georgetown,tx,triangle,6.0,4/13/2010,30.6325,-97.6769444,2010
enola,pa,triangle,600.0,2/1/2007,40.29,-76.9341667,2007
spring valley,ca,light,120.0,3/19/2009,32.7447222,-116.9980556,2009
woodland hills,ca,fireball,5.0,12/12/2009,34.1683333,-118.605,2009
greensburg,pa,disk,30.0,8/5/2001,40.3013889,-79.5391667,2001
springfield,mo,light,120.0,2/4/2013,37.2152778,-93.2980556,2012
forestville,ca,fireball,180.0,9/9/2003,38.4736111,-122.8891667,2003
denver,co,oval,30.0,2/18/2013,39.7391667,-104.9841667,2013
ottawa,il,other,780.0,3/19/2002,41.3455556,-88.8425,2002
waterloo,ia,other,7200.0,9/30/2013,42.4927778,-92.3427778,2013
fremont,ca,triangle,120.0,2/14/2006,37.5483333,-121.9875,2005
baltimore,md,diamond,120.0,7/16/2003,39.2902778,-76.6125,2003
westminster,vt,oval,5.0,2/4/2013,43.0677778,-72.4591667,2013
waddell,az,light,120.0,1/24/2014,33.6113889,-112.4263889,2014
marysville,mi,circle,600.0,9/24/2012,42.9125,-82.4869444,2012
new york city (brooklyn),ny,fireball,3.0,3/19/2009,40.7141667,-74.0063889,2009
medina,oh,cylinder,240.0,8/30/2013,41.1383333,-81.8638889,2013
bellingham,wa,changing,120.0,5/29/2011,48.7597222,-122.4869444,2011
ypsilanti,mi,triangle,300.0,12/7/2006,42.2411111,-83.6130556,2006
somerville,ma,circle,10800.0,11/11/2013,42.3875,-71.1,2013
patchogue,ny,light,1200.0,8/5/2009,40.7655556,-73.0155556,2009
gig harbor,wa,light,300.0,11/11/2013,47.3294444,-122.5788889,2013
pittsburgh,pa,sphere,900.0,6/12/2008,40.4405556,-79.9961111,2008
omaha,ne,teardrop,900.0,7/14/1999,41.2586111,-95.9375,1999
randolph,ny,circle,600.0,5/24/1999,42.1619444,-78.9755556,1997
niles,mi,other,120.0,4/30/2004,41.8297222,-86.2541667,2004
lynnwood,wa,triangle,20.0,2/11/2003,47.8211111,-122.3138889,2003
fayetteville,nc,disk,300.0,10/30/2006,35.0525,-78.8786111,1978
lakewood,ca,rectangle,420.0,8/7/2011,33.8536111,-118.1330556,2003
hanover,ma,sphere,180.0,12/12/2011,42.1130556,-70.8125,2011
el paso,tx,sphere,3.0,8/7/2011,31.7586111,-106.4863889,2011
lawrenceville,ga,circle,120.0,8/5/2001,33.9561111,-83.9880556,1961
alpine,ut,disk,2700.0,3/18/2014,40.4533333,-111.7772222,1961
albuquerque,nm,disk,300.0,5/24/1999,35.0844444,-106.6505556,1965
baltimore,md,sphere,30.0,7/16/2006,39.2902778,-76.6125,1964
indian wells,ca,sphere,120.0,4/12/2013,33.7186111,-116.3075,2013
sonoma,ca,egg,1800.0,12/12/2011,38.2919444,-122.4569444,2010
clayton,nc,cylinder,300.0,2/4/2013,35.6505556,-78.4566667,2013
mukwonago,wi,light,25.0,5/11/2005,42.8666667,-88.3333333,2005
belmont,ny,sphere,20.0,8/5/2012,42.2230556,-78.0347222,2012
andover,ma,circle,360.0,4/27/2007,42.6583333,-71.1375,2007
schellsburg,pa,oval,120.0,12/16/2005,40.0488889,-78.6444444,2005
eatonville,wa,light,4500.0,3/19/2009,46.8675,-122.2652778,2009
dallas,tx,diamond,360.0,10/14/2013,32.7833333,-96.8,2013
needles,ca,circle,10.0,5/14/2002,34.8480556,-114.6133333,2002
centralia,wa,fireball,5.0,5/15/2006,46.7163889,-122.9530556,2006
philadelphia,pa,oval,300.0,5/24/2005,39.9522222,-75.1641667,1997
chattanooga,tn,fireball,1200.0,3/13/2012,35.0455556,-85.3097222,2011
commerce city,co,light,1800.0,7/29/2000,39.8083333,-104.9333333,2000
antioch,ca,light,900.0,11/19/2012,38.005,-121.8047222,2012
vaughn,nm,triangle,10.0,8/5/2009,34.6016667,-105.2077778,2009
rohnert park,ca,sphere,5.0,2/16/1999,38.3397222,-122.7,1999
lawrence,ks,sphere,60.0,4/27/2004,38.9716667,-95.235,2004
miami,fl,light,120.0,10/11/2005,25.7738889,-80.1938889,2005
columbus,oh,changing,900.0,5/15/2013,39.9611111,-82.9988889,2013
sullivans island,sc,light,1200.0,8/12/2008,32.7630556,-79.8369444,2005
beaverton,or,cigar,180.0,4/27/2007,45.4872222,-122.8025,2007
pierce city,mo,cigar,5.0,9/24/2003,36.9458333,-94.0,1995
st. charles,mo,other,60.0,3/19/2009,38.7838889,-90.4811111,2009
torrance,ca,triangle,300.0,5/13/2012,33.8358333,-118.3397222,2012
covington,la,circle,2.0,12/12/2009,30.4752778,-90.1008333,2009
bellevue,wa,oval,900.0,10/30/2006,47.6105556,-122.1994444,2006
columbia,mo,triangle,120.0,6/12/2008,38.9516667,-92.3338889,2007
cape may,nj,formation,1800.0,10/7/2003,38.935,-74.9063889,2003
euclid,oh,light,10.0,6/23/2004,41.5930556,-81.5269444,2004
kent,wa,cigar,20.0,2/16/2000,47.3811111,-122.2336111,2000
cromwell,mn,light,300.0,4/9/2004,46.6808333,-92.8838889,2003
sherman,tx,rectangle,25.0,6/4/2004,33.6355556,-96.6086111,2004
malden,ma,sphere,1800.0,6/12/2002,42.425,-71.0666667,1966
seattle,wa,light,180.0,8/5/2009,47.6063889,-122.3308333,2009
trout lake,wa,changing,30.0,10/8/2007,45.9975,-121.5269444,2007
cedar city,ut,flash,360.0,12/12/2011,37.6775,-113.0611111,2011
bouse,az,light,10.0,4/1/2000,33.9325,-114.005,2000
new port richey,fl,other,1800.0,3/16/2001,28.2438889,-82.7194444,2000
salida,co,cigar,180.0,7/5/1999,38.5347222,-105.9983333,1999
los angeles (90 miles east of),ca,rectangle,180.0,7/4/2012,34.0522222,-118.2427778,1976
wentworth,nh,light,30.0,10/31/2008,43.8716667,-71.9147222,2008
durham,nc,oval,240.0,10/27/2004,35.9938889,-78.8988889,2004
coral springs,fl,oval,120.0,2/14/2014,26.2708333,-80.2708333,2014
davis,ca,light,120.0,10/30/2006,38.545,-121.7394444,2006
ojai,ca,triangle,1200.0,7/11/2000,34.4480556,-119.2419444,2000
chimacum,wa,flash,8.0,5/28/2005,48.0111111,-122.7675,2005
st. joseph,mo,egg,10.0,12/2/2000,39.7686111,-94.8463889,2000
trenton,fl,cross,12.0,11/21/2010,29.6130556,-82.8177778,2010
sidney,mt,circle,180.0,10/12/2001,47.7166667,-104.1558333,1977
downey,ca,diamond,1800.0,3/10/2011,33.94,-118.1316667,2011
seal rock,or,sphere,2.0,7/30/2002,44.4991667,-124.0827778,1987
bullhead city,az,other,30.0,4/27/2004,35.1477778,-114.5675,2004
olathe,ks,other,180.0,8/5/2012,38.8813889,-94.8188889,2012
lakewood,ca,triangle,900.0,11/4/2002,33.8536111,-118.1330556,2002
hartman,ar,sphere,180.0,7/3/2013,35.4325,-93.6152778,2013
lenexa,ks,formation,45.0,12/2/2000,38.9536111,-94.7333333,2000
prince frederick,md,light,3.0,11/16/2002,38.5402778,-76.5847222,2002
cleveland,oh,oval,240.0,11/21/2010,41.4994444,-81.6955556,1980
swannanoa,nc,other,900.0,8/5/2001,35.5977778,-82.4,1975
riverview,fl,light,600.0,2/14/2014,27.8658333,-82.3266667,2012
kokomo,in,light,30.0,5/15/2006,40.4863889,-86.1336111,2006
aiken,sc,cylinder,120.0,12/3/2004,33.5602778,-81.7197222,2004
longwood,fl,sphere,180.0,11/4/2012,28.7027778,-81.3386111,2012
sedona,az,light,5.0,6/23/2004,34.8697222,-111.7602778,2004
drain,or,circle,300.0,7/8/2004,43.6588889,-123.3175,1995
capitol heights,md,formation,900.0,6/2/2013,38.885,-76.9161111,2013
san diego,ca,circle,7200.0,5/15/2006,32.7152778,-117.1563889,2006
calhoun,ga,triangle,1200.0,9/2/2005,34.5025,-84.9511111,2005
babson park,fl,circle,720.0,1/24/2012,27.8316667,-81.5225,2012
phoenixville,pa,light,1800.0,4/25/2002,40.1302778,-75.5152778,2002
el paso,tx,fireball,120.0,10/30/2012,31.7586111,-106.4863889,2012
spanaway,wa,changing,5.0,4/27/2007,47.1041667,-122.4333333,2004
st. albans,wv,fireball,2.0,3/19/2009,38.3855556,-81.8363889,2009
murfreesboro,tn,fireball,2.0,1/10/2009,35.8455556,-86.3902778,2008
nebraska city,ne,light,86400.0,11/20/2001,40.6766667,-95.8588889,2001
jefferson,ga,fireball,60.0,11/20/2013,34.1169444,-83.5725,2012
plainfield (near shorewood),il,other,15.0,10/30/2006,41.6269444,-88.2038889,2006
stayton,or,light,180.0,4/27/2007,44.8008333,-122.7933333,2007
billings,mt,flash,10800.0,7/22/2013,45.7833333,-108.5,2013
terrebonne,or,light,21600.0,8/5/2012,44.3530556,-121.1766667,1965
mosier,or,light,20.0,11/21/2010,45.6836111,-121.3961111,1999
leeds,al,light,6.0,4/9/2004,33.5480556,-86.5444444,2004
modesto,ca,sphere,10.0,6/20/2005,37.6391667,-120.9958333,2005
ajo,az,light,7200.0,12/7/2006,32.3716667,-112.86,2006
elgin,sc,light,60.0,1/12/2012,34.1708333,-80.7944444,2011
west palm beach,fl,circle,600.0,8/30/2013,26.7052778,-80.0366667,2013
blue springs,mo,light,1800.0,11/28/2007,39.0169444,-94.2813889,2007
north platte,ne,circle,7200.0,7/5/2013,41.1238889,-100.765,2013
college station,tx,triangle,300.0,12/14/2004,30.6277778,-96.3341667,2004
navarre,fl,formation,900.0,11/8/2005,30.4013889,-86.8636111,2005
chico,ca,light,600.0,1/19/2005,39.7286111,-121.8363889,2005
long beach,ca,sphere,1200.0,7/4/2012,33.7669444,-118.1883333,2012
ogilvie,mn,light,240.0,4/12/2013,45.8322222,-93.4261111,2013
hartly,de,circle,300.0,4/12/2013,39.1686111,-75.7136111,2013
chattanooga,tn,light,600.0,8/5/2009,35.0455556,-85.3097222,2009
los angeles,ca,fireball,300.0,11/20/2013,34.0522222,-118.2427778,2013
olympia,wa,circle,60.0,1/17/2004,47.0380556,-122.8994444,2004
victorville,ca,sphere,30.0,8/19/2012,34.5361111,-117.2902778,2012
nashville,tn,light,300.0,2/14/2006,36.1658333,-86.7844444,1974
ludlow,ca,chevron,5400.0,4/16/2005,34.7211111,-116.1591667,2005
cleveland,oh,triangle,180.0,2/24/2007,41.4994444,-81.6955556,2007
florence (??)),co,light,0.5,1/21/2008,38.3902778,-105.1180556,1950
superior,wi,other,5.0,5/29/2012,46.7208333,-92.1038889,2012
louisville,ky,sphere,180.0,12/23/2002,38.2541667,-85.7594444,2002
auburn,wa,circle,300.0,5/13/2012,47.3075,-122.2272222,2012
vista,ca,triangle,600.0,4/27/2004,33.2,-117.2416667,2004
owatonna,mn,light,600.0,7/13/2005,44.0838889,-93.2258333,2005
umatilla,or,triangle,30.0,1/5/2011,45.9175,-119.3413889,2010
milan,oh,circle,3.0,4/4/2014,41.2975,-82.6055556,2012
new britain,ct,rectangle,15.0,7/10/2010,41.6611111,-72.78,1992
belton,mo,other,600.0,1/28/1999,38.8119444,-94.5316667,1956
junction,tx,light,30.0,11/21/2010,30.4891667,-99.7716667,2010
memphis,tn,changing,2.0,11/20/2001,35.1494444,-90.0488889,2001
st. george,ut,light,1200.0,7/11/2000,37.1041667,-113.5833333,2000
san angelo,tx,oval,60.0,11/21/2010,31.4636111,-100.4366667,2010
parker,co,sphere,600.0,6/12/2008,39.5186111,-104.7608333,2008
west palm beach,fl,cylinder,180.0,3/31/2008,26.7052778,-80.0366667,1989
cabot,ar,triangle,1200.0,4/1/2001,34.9744444,-92.0163889,2001
wilkesboro,nc,fireball,60.0,2/18/2001,36.1458333,-81.1608333,1985
shelby,mi,disk,2.0,8/30/2013,43.6086111,-86.3638889,2013
lac du flambeau,wi,disk,30.0,3/19/2009,45.9697222,-89.8919444,1950
bayview,wa,fireball,600.0,8/5/2009,47.2797222,-122.6044444,2009
athens (hwy 72 w),al,light,600.0,10/10/2011,34.8027778,-86.9716667,2011
mckinney,tx,egg,2.0,9/30/2013,33.1975,-96.615,2013
salisbury,nh,triangle,180.0,10/31/2008,43.38,-71.7175,2008
vancouver,wa,triangle,60.0,1/5/2011,45.6388889,-122.6602778,2010
chelmsford,ma,circle,5.0,12/16/2005,42.5997222,-71.3677778,2005
fort wayne,in,cigar,15.0,9/21/2000,41.1305556,-85.1288889,2000
portland,or,sphere,10.0,9/28/2003,45.5236111,-122.675,2003
south san francisco,ca,light,2.0,5/13/2012,37.6547222,-122.4066667,2012
shrewsbury,nj,circle,15.0,1/12/2012,40.3294444,-74.0619444,2011
palm harbor,fl,fireball,60.0,12/23/2013,28.0777778,-82.7638889,2012
shoreline,wa,other,240.0,1/24/2014,47.7558333,-122.3402778,2014
portage,wi,other,60.0,10/12/2001,43.5391667,-89.4625,2001
ann arbor,mi,light,600.0,7/22/2013,42.2708333,-83.7263889,2013
conestoga,pa,light,600.0,10/19/1999,39.9405556,-76.3466667,1999
stratford,ct,triangle,300.0,4/3/2011,41.1844444,-73.1336111,2011
madison,in,other,1.2,2/16/2000,38.7358333,-85.38,1999
chicago,il,fireball,15.0,6/3/2010,41.85,-87.65,2010
greenville,me,light,600.0,10/8/2007,45.4594444,-69.5911111,2007
houston,tx,triangle,15.0,4/15/2000,29.7630556,-95.3630556,2000
liberty,sc,oval,3600.0,5/8/2014,34.7877778,-82.6925,2014
gainesville,ga,other,15.0,7/5/1999,34.2977778,-83.8241667,1998
wrightwood,ca,disk,1200.0,12/12/2011,34.3608333,-117.6325,2011
fruitland,md,light,5.0,7/4/2011,38.3219444,-75.6205556,2011
spotsylvania,va,triangle,300.0,8/19/2012,38.2008333,-77.5894444,2012
boynton beach,fl,circle,90.0,1/10/2014,26.525,-80.0666667,2013
frankfort,in,fireball,900.0,2/1/2007,40.2794444,-86.5108333,2007
exeter,nh,changing,900.0,2/1/2007,42.9813889,-70.9483333,2007
medina,oh,light,420.0,2/5/2003,41.1383333,-81.8638889,2003
jetmore,ks,circle,1800.0,3/19/2009,38.0844444,-99.8930556,2009
debary,fl,sphere,900.0,2/4/2013,28.8827778,-81.3088889,2012
hegins,pa,fireball,900.0,9/9/2004,40.6513889,-76.4980556,2004
plymouth,nh,light,10.0,6/12/2008,43.7569444,-71.6886111,2008
gilberts,il,triangle,600.0,5/13/2012,42.1033333,-88.3727778,2012
south bend,wa,rectangle,2.0,8/5/2009,46.6633333,-123.8033333,2009
dorset,vt,light,300.0,1/10/2014,43.2547222,-73.0991667,2013
apollo,pa,circle,7200.0,2/1/2007,40.5813889,-79.5666667,2006
jerome,id,cone,600.0,7/4/2012,42.7241667,-114.5177778,2012
holyoke,ma,disk,15.0,11/20/2002,42.2041667,-72.6166667,1976
citronelle,al,sphere,30.0,1/10/2009,31.0905556,-88.2280556,2008
jacksonville,fl,sphere,3.0,2/14/2006,30.3319444,-81.6558333,2006
st. charles,mo,disk,8.0,6/20/2011,38.7838889,-90.4811111,2011
perris,ca,fireball,1200.0,8/24/2010,33.7825,-117.2277778,2010
san antonio,tx,egg,6.0,8/12/2008,29.4238889,-98.4933333,2008
huntsville,al,fireball,300.0,8/30/2013,34.7302778,-86.5861111,2013
las vegas,nv,other,15.0,4/27/2003,36.175,-115.1363889,2002
potomac falls,va,triangle,300.0,6/20/2005,39.05,-77.4011111,2005
tampa,fl,disk,240.0,5/14/2002,27.9472222,-82.4586111,1996
fort wayne,in,light,30.0,1/30/2014,41.1305556,-85.1288889,2014
riverside,ca,circle,60.0,7/6/2010,33.9533333,-117.3952778,2010
los angeles,ca,circle,480.0,11/19/2012,34.0522222,-118.2427778,2012
york,pa,other,300.0,2/4/2013,39.9625,-76.7280556,2013
