city_area,state,ufo_shape,encounter_length,date_documented,latitude,longitude,year
rome,ga,fireball,5.0,12/7/2006,34.2569444,-85.1647222,2006
texarkana,tx,light,120.0,11/19/2012,33.425,-94.0475,2012
callicoon,ny,oval,1200.0,11/26/2003,41.7672222,-75.0566667,1998
chicago ridge,il,teardrop,10.0,10/31/2008,41.7013889,-87.7791667,2008
bartlett,il,light,600.0,11/21/2010,41.995,-88.1855556,2009
holbrook,ny,triangle,120.0,6/12/2008,40.8122222,-73.0788889,2007
key west,fl,sphere,30.0,8/5/2001,24.5552778,-81.7827778,2001
houston,tx,triangle,10800.0,1/28/1999,29.7630556,-95.3630556,1960
eldorado,il,changing,3600.0,7/6/2011,37.8136111,-88.4380556,2011
tinley park,il,cylinder,120.0,8/21/2011,41.5733333,-87.7844444,2011
pontiac,il,other,15.0,3/2/2004,40.8808333,-88.6297222,2004
woodinville,wa,light,60.0,6/12/2002,47.7544444,-122.1622222,2002
reno,nv,light,60.0,4/27/2007,39.5297222,-119.8127778,2007
woodland,ca,light,150.0,10/31/2008,38.6786111,-121.7722222,2008
mardela springs,md,sphere,300.0,3/31/2008,38.4597222,-75.7594444,2008
mt. laguna,ca,triangle,60.0,8/5/2001,32.8722222,-116.4175,2001
newcastle,ca,fireball,3.0,9/17/2000,38.8741667,-121.1322222,2000
orem,ut,sphere,60.0,8/30/2013,40.2969444,-111.6938889,2013
fallbrook,ca,fireball,15.0,4/24/2014,33.3763889,-117.2502778,2014
poplar grove,il,chevron,300.0,7/10/2010,42.3683333,-88.8219444,2010
north myrtle beach,sc,light,900.0,10/30/2012,33.8158333,-78.6802778,2012
sandy springs,ga,oval,120.0,6/12/2008,33.9241667,-84.3786111,2008
tatum,nm,circle,45.0,1/17/2004,33.2569444,-103.3172222,2003
granville,oh,circle,120.0,8/16/2002,40.0680556,-82.5197222,2002
flint,mi,disk,180.0,2/14/2006,43.0125,-83.6875,1994
fort worth,tx,other,30.0,5/15/2006,32.7252778,-97.3205556,2006
patterson,ca,triangle,30.0,6/3/2010,37.4716667,-121.1286111,2010
santa barbara,ca,disk,45.0,1/31/2004,34.4208333,-119.6972222,2001
fort gaines,ga,fireball,300.0,11/21/2010,31.6088889,-85.0472222,2010
huntsville,al,sphere,30.0,7/3/2013,34.7302778,-86.5861111,2013
winter,wi,rectangle,300.0,8/21/2011,45.8197222,-91.0116667,2011
minneapolis,mn,disk,60.0,10/31/2003,44.98,-93.2636111,1977
portland,or,light,120.0,6/8/2012,45.5236111,-122.675,2012
natchitoches,la,light,300.0,3/21/2003,31.7605556,-93.0861111,2003
lyndhurst,nj,other,900.0,3/4/2008,40.8119444,-74.1247222,2002
las vegas,nv,light,7200.0,5/15/2006,36.175,-115.1363889,2006
la mesa,ca,formation,480.0,3/19/2009,32.7677778,-117.0222222,2009
madeira,oh,formation,20.0,11/11/2013,39.1908333,-84.3636111,2013
alpine,ca,other,300.0,12/12/2011,32.835,-116.7655556,2011
yorktown heights,ny,sphere,2100.0,9/15/2005,41.2708333,-73.7780556,2005
brazil,in,circle,600.0,10/20/2005,39.5236111,-87.125,2005
nashville,tn,light,2.0,3/18/2014,36.1658333,-86.7844444,2014
san jose,ca,light,300.0,1/10/2009,37.3394444,-121.8938889,2008
yakima,wa,light,300.0,8/27/2009,46.6022222,-120.5047222,2009
denver,co,circle,60.0,1/22/2004,39.7391667,-104.9841667,1975
tacoma,wa,fireball,60.0,1/27/2005,47.2530556,-122.4430556,2005
san antonio,tx,light,30.0,11/20/2001,29.4238889,-98.4933333,2001
columbia,md,sphere,60.0,3/11/2006,39.2402778,-76.8397222,2005
rancho cordova,ca,light,960.0,3/19/2009,38.5891667,-121.3016667,2009
galveston,tx,light,1800.0,10/27/2004,29.3011111,-94.7975,2004
houston,tx,formation,35.0,11/28/2007,29.7630556,-95.3630556,2007
whittier,ca,circle,1200.0,3/11/2006,33.9791667,-118.0319444,2006
sonora,ca,triangle,180.0,9/29/2004,37.9841667,-120.3811111,2004
berlin,wi,light,1200.0,10/3/2013,43.9680556,-88.9433333,2013
mars hill,me,cylinder,900.0,10/8/2007,46.5158333,-67.8669444,2007
miles city,mt,formation,420.0,10/10/2011,46.4083333,-105.84,2011
plantation,fl,sphere,180.0,3/13/2012,26.1272222,-80.2333333,2012
del mar (rancho sante fe),ca,formation,600.0,2/4/2013,32.9594444,-117.2644444,2000
murphy,or,other,3.0,1/28/1999,42.3477778,-123.3322222,1997
kearns,ut,diamond,5.0,10/20/2005,40.66,-111.9955556,2005
nodaway county (sw ia/nw mo),mo,fireball,10.0,7/22/2013,39.9094444,-94.9675,2006
captiva,fl,fireball,20.0,12/5/2013,26.5216667,-82.1894444,2013
mason,wv,triangle,10.0,4/14/2009,39.0216667,-82.0291667,2009
suffolk,va,light,30.0,12/12/2009,36.7280556,-76.5838889,2009
wenatchee,wa,light,5.0,12/12/2011,47.4236111,-120.3091667,2011
san diego,ca,fireball,300.0,9/30/2013,32.7152778,-117.1563889,2013
huntsville,al,other,600.0,5/8/2014,34.7302778,-86.5861111,2014
colorado springs,co,other,30.0,9/9/2003,38.8338889,-104.8208333,2000
littleton,co,light,5.0,9/2/2005,39.6133333,-105.0161111,2005
lincoln,ca,other,1980.0,6/9/2009,38.8916667,-121.2919444,2009
colorado springs,co,triangle,180.0,5/15/2006,38.8338889,-104.8208333,2005
loganville,ga,cigar,15.0,3/19/2009,33.8388889,-83.9008333,1969
griffin,ga,disk,90.0,3/11/2006,33.2466667,-84.2641667,1979
los angeles,ca,disk,240.0,12/12/2009,34.0522222,-118.2427778,2009
budd lake,nj,teardrop,3.0,6/12/2007,40.8711111,-74.7344444,2007
greeley,co,triangle,10.0,12/2/2000,40.4233333,-104.7086111,2000
palm springs (outside of),ca,triangle,45.0,6/12/2011,33.8302778,-116.5444444,2000
scandia,mn,changing,600.0,10/11/2005,45.2536111,-92.8055556,2005
littleton,co,triangle,300.0,9/2/2005,39.6133333,-105.0161111,2001
laramie,wy,fireball,35.0,11/20/2001,41.3113889,-105.5905556,2001
deer park,wa,sphere,600.0,5/2/2014,47.9544444,-117.4758333,2014
largo,fl,light,600.0,4/27/2004,27.9091667,-82.7875,1999
lake wales,fl,egg,900.0,2/22/2002,27.9011111,-81.5861111,2002
kalispell,mt,light,900.0,7/3/2013,48.1958333,-114.3119444,2013
springville,tn,formation,1800.0,1/10/2009,36.2491667,-88.1530556,2008
merritt island,fl,circle,120.0,2/1/2007,28.5388889,-80.6722222,2006
san francisco,ca,fireball,240.0,1/5/2011,37.775,-122.4183333,2010
lansdale,pa,triangle,30.0,11/26/2003,40.2413889,-75.2841667,2003
owensboro,ky,light,180.0,7/3/2013,37.7741667,-87.1133333,2013
tallahassee,fl,flash,2.0,3/19/2009,30.4380556,-84.2808333,2009
wichita,ks,light,5400.0,1/24/2014,37.6922222,-97.3372222,2014
parkersburg (outside of),wv,triangle,120.0,2/14/2008,39.2666667,-81.5616667,2008
kirkland,wa,rectangle,15.0,5/12/2010,47.6816667,-122.2075,2010
san jose,ca,light,600.0,10/20/2005,37.3394444,-121.8938889,2005
inglewood,ca,disk,2280.0,7/16/2006,33.9616667,-118.3522222,2003
osage beach,mo,cigar,600.0,1/11/2002,38.1502778,-92.6177778,2002
camarillo,ca,light,180.0,1/28/1999,34.2163889,-119.0366667,1996
horatio,ar,teardrop,120.0,5/27/2003,33.9383333,-94.3569444,2003
upper sandusky (on rt.30&#44 west of),oh,fireball,1200.0,10/19/1999,40.8272222,-83.2813889,1999
spokane,wa,sphere,180.0,4/13/2010,47.6588889,-117.425,1975
antioch,ca,disk,900.0,11/20/2001,38.005,-121.8047222,2000
philadelphia (penn&#39s landing),pa,formation,60.0,8/5/2009,39.9522222,-75.1641667,2009
phoenix,az,chevron,1200.0,10/15/2002,33.4483333,-112.0733333,1997
midlothian,va,flash,20.0,8/19/2012,37.5058333,-77.6494444,2012
centralia,wa,light,10.0,8/27/2009,46.7163889,-122.9530556,2009
troutdale,or,circle,120.0,10/8/2007,45.5394444,-122.3861111,2007
austin,tx,sphere,10.0,2/16/1999,30.2669444,-97.7427778,1998
laguna hills,ca,disk,600.0,10/8/2007,33.6125,-117.7119444,2007
sitka (north of&#44 st. john bay),ak,disk,300.0,1/28/1999,57.0530556,-135.33,1974
bridgewater,ma,triangle,600.0,2/27/2000,41.9902778,-70.9755556,1997
bladen,ne,sphere,120.0,2/24/2001,40.3222222,-98.5944444,1997
richmond,ky,other,2100.0,1/28/1999,37.7477778,-84.2947222,1995
newnan,ga,sphere,60.0,1/21/2008,33.3805556,-84.7997222,1975
lancaster,pa,light,3.0,12/16/2005,40.0377778,-76.3058333,2005
johns island,sc,light,300.0,10/31/2008,32.7922222,-80.1083333,2008
houma,la,other,60.0,2/18/2013,29.5955556,-90.7194444,2013
monroe,ga,oval,120.0,8/5/2012,33.7947222,-83.7133333,1958
rock springs,wy,other,120.0,1/10/2009,41.5875,-109.2022222,2008
york,pa,flash,5.0,4/25/2002,39.9625,-76.7280556,1996
lake havasu city,az,other,10.0,2/14/2008,34.4838889,-114.3216667,2008
emerald isle,nc,fireball,120.0,8/7/2011,34.6777778,-76.9511111,2011
barstow,ca,changing,300.0,8/5/2001,34.8986111,-117.0219444,1999
farmington,nm,changing,480.0,6/9/2009,36.7280556,-108.2180556,2009
bristol,ct,cigar,180.0,4/14/2009,41.6716667,-72.9497222,2009
isle of palms,sc,circle,180.0,10/30/2012,32.7866667,-79.795,2012
anaheim,ca,sphere,300.0,5/12/2009,33.8352778,-117.9136111,2009
kearny,nj,light,40.0,4/27/2007,40.7683333,-74.1458333,2007
jeannette,pa,light,120.0,7/4/2011,40.3280556,-79.6155556,2011
st. agatha,me,light,600.0,8/24/2004,47.2430556,-68.3141667,1975
carpentersville,il,circle,60.0,9/19/2002,42.1211111,-88.2577778,1998
mount pleasant,sc,formation,30.0,12/12/2009,32.7938889,-79.8627778,2009
peoria,az,sphere,900.0,11/20/2013,33.5805556,-112.2366667,2013
medford,ny,circle,180.0,1/12/2012,40.8175,-73.0005556,2011
las vegas,nv,triangle,480.0,11/11/2013,36.175,-115.1363889,1994
nogales,az,flash,1800.0,7/3/2013,31.3402778,-110.9336111,2013
st. augustine,fl,circle,300.0,10/25/2011,29.8944444,-81.3147222,2011
daytona beach,fl,triangle,120.0,5/24/2005,29.2105556,-81.0230556,1999
delaware,oh,circle,120.0,5/13/2012,40.2986111,-83.0680556,2012
goldendale (north of),wa,light,2.5,10/30/2006,45.8208333,-120.8205556,2006
el cajon,ca,circle,1800.0,5/24/2005,32.7947222,-116.9616667,2000
missoula,mt,light,5400.0,7/17/2011,46.8722222,-113.9930556,2011
westchester,ca,circle,15.0,4/13/2010,33.9597222,-118.3997222,2010
wilkes-barre,pa,rectangle,10.0,5/2/2011,41.2458333,-75.8816667,2011
julian (near; bordering cuyamaca forest state preserve),ca,other,420.0,4/2/1999,33.0786111,-116.6011111,1986
whitesboro,ny,light,240.0,5/24/2005,43.1219444,-75.2919444,2004
san diego,ca,light,1200.0,8/5/2001,32.7152778,-117.1563889,1996
mesa,az,disk,14400.0,12/2/2000,33.4222222,-111.8219444,2000
quincy,ma,cylinder,5.0,1/28/1999,42.2527778,-71.0027778,1997
benbrook,tx,light,300.0,12/12/2009,32.6730556,-97.4602778,2009
eufaula (close to),al,light,3.0,7/14/2013,31.8911111,-85.1455556,2013
winston-salem (north of),nc,circle,180.0,10/31/2008,36.0997222,-80.2444444,1998
reliance,tn,light,3600.0,3/16/2001,35.1869444,-84.4991667,2001
golden valley,mn,oval,180.0,2/22/2005,45.0097222,-93.3488889,2005
san bruno,ca,other,180.0,4/16/2005,37.6305556,-122.41,1992
hogansville,ga,egg,1500.0,6/12/2002,33.1730556,-84.915,2002
kendallville,in,light,1410.0,7/16/2003,41.4413889,-85.265,2003
anchorage,ak,disk,3.0,6/4/2004,61.2180556,-149.9002778,1986
little chute,wi,light,40.0,6/3/2010,44.28,-88.3183333,2010
buena park,ca,fireball,600.0,11/28/2007,33.8675,-117.9972222,2007
lodi,ca,light,1200.0,2/3/2012,38.1302778,-121.2713889,2012
salem,mo,light,600.0,4/27/2007,37.6455556,-91.5358333,2007
oregon,wi,circle,7200.0,9/24/2012,42.9261111,-89.3844444,2012
augusta,ga,circle,300.0,5/15/2013,33.4708333,-81.975,2013
tomberlin,ar,changing,60.0,3/21/2003,34.5158333,-91.8713889,1981
columbia,mo,circle,180.0,10/8/2007,38.9516667,-92.3338889,2007
johnstown,pa,circle,90.0,5/13/2012,40.3266667,-78.9222222,2012
fountain valley,ca,formation,1200.0,2/4/2013,33.7091667,-117.9527778,2013
sunrise beach,mo,changing,3600.0,6/3/2010,38.1758333,-92.7841667,2010
stowe,vt,fireball,600.0,8/19/2012,44.4652778,-72.685,2011
montrose,ca,other,60.0,11/21/2010,34.2063889,-118.2233333,2010
alpine,ca,triangle,5.0,4/28/2001,32.835,-116.7655556,2001
easthampton,ma,fireball,300.0,2/4/2013,42.2666667,-72.6694444,2013
utica (~20 miles north of),ny,triangle,40.0,6/4/2004,43.1008333,-75.2330556,2004
morrow,oh,light,300.0,10/28/2002,39.3544444,-84.1272222,1981
hollywood,ca,oval,60.0,10/30/2006,34.0983333,-118.3258333,2006
springfield,il,light,120.0,12/20/2012,39.8016667,-89.6436111,2012
hatton,wa,sphere,30.0,8/10/1999,46.7761111,-118.8252778,1999
new york city (brooklyn),ny,sphere,240.0,8/27/2009,40.7141667,-74.0063889,2008
duluth,mn,disk,60.0,7/19/2010,46.7833333,-92.1063889,2010
fletcher,nc,triangle,20.0,4/24/2014,35.4305556,-82.5013889,2014
high point,nc,sphere,60.0,6/18/2003,35.9555556,-80.0055556,2003
birmingham,al,fireball,30.0,12/7/2006,33.5205556,-86.8025,2006
portland,or,disk,300.0,5/11/2005,45.5236111,-122.675,2005
canajoharie,ny,triangle,30.0,4/12/2013,42.9055556,-74.5722222,2013
goose creek,sc,diamond,1200.0,11/11/2013,32.9808333,-80.0327778,2013
orrington,me,circle,600.0,8/30/2013,44.7311111,-68.8269444,2013
jamestown,ny,egg,120.0,9/24/2003,42.0969444,-79.2355556,1998
matteson,il,triangle,1200.0,12/12/2011,41.5038889,-87.7130556,2011
seattle,wa,oval,180.0,2/4/2013,47.6063889,-122.3308333,2012
tucson,az,sphere,1200.0,1/12/2012,32.2216667,-110.9258333,2011
columbia heights,mn,other,6.0,9/17/2000,45.0408333,-93.2627778,2000
noblesville,in,circle,120.0,5/13/2012,40.0455556,-86.0086111,2012
wabash,in,light,300.0,3/31/2008,40.7977778,-85.8205556,2008
pinellas park,fl,disk,600.0,12/20/2012,27.8425,-82.6997222,2012
st. maries,id,sphere,60.0,10/30/2012,47.3144444,-116.5616667,2011
glenmore,la,circle,20.0,10/31/2003,30.2044444,-91.1972222,1969
lake alpine,ca,other,20.0,6/18/2004,38.4786111,-120.0027778,2004
hendersonville,tn,other,120.0,4/17/2008,36.3047222,-86.62,2008
sacramento,ca,triangle,60.0,11/26/2003,38.5816667,-121.4933333,2003
sarasota,fl,fireball,300.0,1/10/2009,27.3361111,-82.5308333,2008
prospect valley,co,light,300.0,8/16/2002,40.0736111,-104.4144444,2002
stockton,ks,sphere,30.0,7/16/2006,39.4380556,-99.2647222,2006
chattanooga,tn,other,7200.0,4/15/2000,35.0455556,-85.3097222,2000
brush,co,disk,2.0,2/18/2001,40.2588889,-103.6233333,2001
milwaukee,wi,formation,20.0,1/19/2005,43.0388889,-87.9063889,2005
fremont,ca,other,120.0,7/5/2008,37.5483333,-121.9875,2008
wedowee,al,fireball,180.0,6/2/2013,33.3088889,-85.4847222,2013
littleton,nh,light,15.0,8/7/2007,44.3061111,-71.7705556,2007
safford,az,circle,120.0,8/30/2013,32.8338889,-109.7069444,2013
starkville,ms,flash,2.0,9/2/2005,33.4502778,-88.8183333,2005
sanford,va,sphere,120.0,8/12/2008,37.925,-75.6647222,2008
erie,pa,oval,5.0,1/10/2009,42.1291667,-80.0852778,2008
springtown,tx,light,60.0,7/4/2012,32.9658333,-97.6833333,2012
lake havasu city,az,light,12.0,12/12/2009,34.4838889,-114.3216667,2009
ocean city (45 miles offshore from),md,light,1200.0,10/31/2008,38.3363889,-75.0852778,2008
stover,mo,other,180.0,6/20/2005,38.4408333,-92.9916667,2005
thorntown,in,disk,10.0,8/30/2013,40.1294444,-86.6066667,2013
pagosa springs,co,cigar,30.0,10/30/2006,37.2694444,-107.0091667,1993
pacific grove,ca,light,480.0,2/14/2010,36.6177778,-121.9155556,2010
portland,or,disk,180.0,11/26/2003,45.5236111,-122.675,2003
andover,ny,cylinder,20.0,5/12/2010,42.1563889,-77.7958333,2010
virginia beach,va,disk,4.0,9/13/2002,36.8527778,-75.9783333,1965
chico,ca,circle,15.0,7/11/2000,39.7286111,-121.8363889,2000
barstow,ca,circle,240.0,3/4/2008,34.8986111,-117.0219444,2005
akron,oh,fireball,300.0,6/14/2012,41.0813889,-81.5191667,2012
ocean isle beach,nc,light,3600.0,7/6/2011,33.8941667,-78.4269444,2011
holton,ks,light,30.0,3/21/2003,39.4652778,-95.7361111,2002
baton rouge,la,fireball,600.0,8/12/2008,30.4505556,-91.1544444,2008
washington,nj,cylinder,180.0,7/14/2013,40.7583333,-74.9797222,2013
spokane,wa,fireball,5.0,5/24/1999,47.6588889,-117.425,1998
anaheim,ca,other,1340.0,5/10/2004,33.8352778,-117.9136111,2004
fontana,ca,formation,1200.0,7/28/2010,34.0922222,-117.4341667,2009
benicia,ca,fireball,300.0,3/11/2003,38.0494444,-122.1575,2003
marana,az,sphere,20.0,1/10/2009,32.4366667,-111.2247222,2008
ionia,mi,triangle,900.0,4/1/2000,42.9872222,-85.0711111,2000
florence,sc,circle,60.3,5/15/2006,34.1952778,-79.7627778,2006
ponca,ar,triangle,300.0,2/18/2001,36.0241667,-93.3644444,2001
bouse,az,light,600.0,8/25/2000,33.9325,-114.005,2000
palmdale,ca,changing,60.0,1/17/2004,34.5794444,-118.1155556,2003
bastrop,tx,fireball,3.0,3/9/2004,30.1102778,-97.315,2004
stratford,ct,formation,300.0,10/8/2007,41.1844444,-73.1336111,2007
new vienna,oh,cigar,30.0,12/12/2009,39.3236111,-83.6911111,2009
trenton,oh,light,2400.0,4/4/2014,39.4808333,-84.4577778,2014
pittsfield,me,light,300.0,8/19/2012,44.7825,-69.3838889,2012
sylvania,ga,light,1800.0,12/16/2005,32.7502778,-81.6369444,2005
piqua,oh,other,120.0,8/24/2010,40.1447222,-84.2425,2009
richmond,in,circle,20.0,7/3/2013,39.8288889,-84.8902778,2013
sebastian,fl,triangle,20.0,4/8/2002,27.8161111,-80.4708333,2002
milford,ks,light,60.0,12/20/2012,39.1683333,-96.9122222,2012
burlington,wa,other,5.0,10/31/2008,48.4758333,-122.3241667,2008
kings mountain,nc,other,60.0,9/9/2013,35.245,-81.3413889,2013
houston,tx,other,10.0,1/12/2012,29.7630556,-95.3630556,2011
west fargo,nd,triangle,5.0,7/8/2004,46.8772222,-96.7894444,2004
baltimore,md,light,1200.0,8/30/2010,39.2902778,-76.6125,2010
appleton,wi,formation,900.0,5/15/2013,44.2619444,-88.4152778,2013
warren,mi,triangle,300.0,5/2/2014,42.4775,-83.0277778,2014
el dorado hills,ca,flash,2.0,11/20/2002,38.6858333,-121.0811111,1999
carthage,tn,light,5.0,6/3/2011,36.2522222,-85.9516667,2011
spokane (about 30 miles sw of&#44i-90&#44 maybe mm 254),wa,triangle,600.0,8/5/2001,47.6588889,-117.425,1998
suffolk,va,circle,7200.0,4/25/2002,36.7280556,-76.5838889,1978
biglerville,pa,disk,1380.0,6/12/2007,39.9302778,-77.2483333,2007
pawleys island,sc,sphere,3600.0,6/12/2011,33.4330556,-79.1216667,2011
kirksey,ky,triangle,60.0,2/14/2008,36.6986111,-88.3952778,1963
arvada,co,light,300.0,11/20/2013,39.8027778,-105.0869444,2013
isle of wight county,va,oval,360.0,6/12/2008,36.9075,-76.7080556,2008
chandler,az,cigar,3.0,8/5/2000,33.3061111,-111.8405556,2000
cape coral,fl,circle,60.0,5/2/2014,26.5625,-81.9497222,2014
plymouth,wi,triangle,300.0,11/20/2001,43.7486111,-87.9769444,2001
arlington,tx,oval,600.0,5/15/2006,32.7355556,-97.1077778,1993
aiken,sc,circle,120.0,12/3/2004,33.5602778,-81.7197222,2004
fort collins,co,circle,3.0,6/10/2010,40.5852778,-105.0838889,2010
park ridge,il,circle,120.0,6/12/2008,42.0111111,-87.8405556,2008
fort worth,tx,other,1800.0,2/14/2006,32.7252778,-97.3205556,2005
new york,ny,disk,900.0,9/24/2012,40.7141667,-74.0063889,1974
equinunk,pa,egg,3600.0,12/16/2005,41.8558333,-75.2241667,2002
boardman,oh,formation,120.0,12/12/2009,41.0241667,-80.6630556,2008
las vegas,nv,light,300.0,1/28/1999,36.175,-115.1363889,1997
selden,ny,diamond,900.0,5/13/2012,40.8663889,-73.0361111,2012
fallon,nv,light,180.0,9/26/1998,39.4736111,-118.7763889,1998
durham,nc,light,30.0,6/20/2005,35.9938889,-78.8988889,2005
atlanta,ga,disk,10.0,6/23/1999,33.7488889,-84.3880556,1999
redding (a couple miles south of),ca,circle,1.0,11/19/1998,40.5866667,-122.3905556,1998
augusta,ks,light,300.0,12/14/2004,37.6866667,-96.9763889,2002
oviedo,fl,circle,30.0,10/14/2013,28.6697222,-81.2083333,2013
columbia,sc,sphere,45.0,9/30/2013,34.0005556,-81.035,2013
los angeles,ca,light,1200.0,1/10/2009,34.0522222,-118.2427778,2008
brandon,vt,circle,180.0,8/7/2011,43.7980556,-73.0880556,2011
lakewood,co,triangle,5.0,12/2/2000,39.7047222,-105.0808333,1998
aurora,or,disk,120.0,2/18/2001,45.2311111,-122.7547222,1974
torrance,ca,sphere,300.0,8/5/2012,33.8358333,-118.3397222,2012
sebastopol,ca,triangle,900.0,8/11/2004,38.4022222,-122.8227778,2004
springfield,or,light,1200.0,8/7/2007,44.0463889,-123.0208333,2007
north pole,ak,flash,3.0,12/23/2013,64.7511111,-147.3494444,2013
houston,tx,light,4500.0,3/19/2009,29.7630556,-95.3630556,2009
phoenix,az,cigar,2.0,12/19/2003,33.4483333,-112.0733333,2002
mason,oh,sphere,480.0,9/28/2002,39.36,-84.31,2002
greenville,ca,circle,300.0,1/10/2009,40.1397222,-120.95,1993
orlando,fl,cigar,2100.0,1/5/2011,28.5380556,-81.3794444,2010
aurora,il,fireball,120.0,7/4/2012,41.7605556,-88.32,2012
palmer,ak,circle,60.0,3/3/2013,61.5997222,-149.1127778,2013
new castle,pa,egg,600.0,12/2/2000,41.0036111,-80.3472222,2000
plymouth,ma,triangle,10.0,8/30/2010,41.9583333,-70.6677778,2010
goodlettsville,tn,fireball,10.0,1/11/2002,36.3230556,-86.7133333,2001
cromwell,ct,light,240.0,12/12/2011,41.595,-72.6458333,2011
sterling,ok,triangle,900.0,8/24/2004,34.7502778,-98.1713889,2004
venice,fl,fireball,300.0,2/4/2013,27.0994444,-82.4544444,2012
lawton,ok,circle,120.0,5/2/2014,34.6086111,-98.39,2014
perth amboy,nj,oval,900.0,6/12/2007,40.5066667,-74.2658333,2007
thornton,co,triangle,90.0,12/7/2006,39.8680556,-104.9713889,2006
panama city beach,fl,flash,14400.0,10/30/2006,30.1763889,-85.8055556,2006
milton,wv,light,600.0,3/19/2002,38.4344444,-82.1325,2000
tacoma,wa,fireball,4.0,10/8/2007,47.2530556,-122.4430556,2007
miami,fl,sphere,120.0,1/10/2009,25.7738889,-80.1938889,2008
redding,ca,light,120.0,8/10/1999,40.5866667,-122.3905556,1999
sarasota county,fl,oval,300.0,3/13/2012,27.3361111,-82.5308333,2012
georgetown,tx,triangle,45.0,2/14/2006,30.6325,-97.6769444,1985
middletown,pa,oval,1200.0,10/31/2008,40.1997222,-76.7313889,1979
charleston,sc,disk,300.0,10/30/2006,32.7763889,-79.9311111,1962
minneapolis,mn,other,20.0,5/15/2013,44.98,-93.2636111,2013
falconer,ny,triangle,15.0,3/16/2000,42.1186111,-79.1986111,2000
baton rouge,la,disk,180.0,7/1/2002,30.4505556,-91.1544444,1979
port neches,tx,cigar,300.0,11/21/2010,29.9911111,-93.9583333,2008
west milford,nj,triangle,900.0,11/9/2002,40.5686111,-75.095,1995
grand rapids,mi,light,1080.0,8/30/1999,42.9633333,-85.6680556,1999
fremont,mi,light,2700.0,7/4/2012,43.4675,-85.9419444,1999
buffalo,ny,oval,180.0,9/15/2005,42.8863889,-78.8786111,1960
mesa,az,flash,2.0,11/19/1998,33.4222222,-111.8219444,1998
shelby,oh,fireball,38.0,10/14/2013,40.8813889,-82.6619444,2013
aurora,co,triangle,600.0,9/24/2003,39.7294444,-104.8313889,2000
sedona,az,light,600.0,1/28/1999,34.8697222,-111.7602778,1997
allenhurst,ga,oval,5.0,10/8/2007,31.7838889,-81.6077778,2007
owings mills,md,triangle,240.0,2/22/2005,39.4194444,-76.7805556,2005
buffalo,ny,light,2.0,11/28/2007,42.8863889,-78.8786111,2007
toledo,oh,oval,900.0,10/14/2013,41.6638889,-83.5552778,1993
trio,sc,light,10.0,12/14/2004,33.4858333,-79.7177778,2004
baraboo,wi,sphere,30.0,5/2/2011,43.4711111,-89.7441667,1998
jefferson city,mo,circle,10.0,11/19/2012,38.5766667,-92.1733333,2012
vancouver,wa,fireball,120.0,3/6/2001,45.6388889,-122.6602778,2001
spokane valley,wa,light,2400.0,8/12/2008,47.6733333,-117.2383333,2008
quemado,nm,teardrop,0.5,5/14/2002,34.3438889,-108.495,2002
park valley (near),ut,rectangle,5.0,11/3/2005,41.8175,-113.3283333,2005
henderson,nv,light,5.0,12/20/2012,36.0397222,-114.9811111,2012
oostburg,wi,flash,6.0,12/2/2000,43.6227778,-87.7944444,2000
heflin,al,sphere,1800.0,12/16/2005,33.6488889,-85.5875,2005
houston,tx,diamond,600.0,2/18/2001,29.7630556,-95.3630556,2001
newport,wa,light,20.0,6/20/2012,48.1797222,-117.0422222,2012
hesperia,ca,light,7.0,6/23/2010,34.4263889,-117.3,2010
san francisco,ca,disk,60.0,11/4/2012,37.775,-122.4183333,2012
needville,tx,light,60.0,10/27/2004,29.3991667,-95.8375,2004
duncansville,pa,triangle,240.0,3/16/2000,40.4233333,-78.4341667,2000
beaumont,tx,triangle,120.0,6/20/2012,30.0858333,-94.1016667,2012
friendship,wi,formation,900.0,2/18/2001,43.9705556,-89.8166667,2001
waukegan,il,flash,900.0,10/11/2005,42.3636111,-87.8447222,2005
merrimac,wi,diamond,14400.0,1/7/2000,43.3733333,-89.6233333,1999
los angeles,ca,other,16200.0,3/19/2009,34.0522222,-118.2427778,1992
hugoton,ks,flash,3600.0,2/14/2014,37.1752778,-101.3491667,2014
charlottesville,va,fireball,10.0,11/3/2005,38.0291667,-78.4769444,2005
umatilla,or,circle,180.0,3/13/2012,45.9175,-119.3413889,2012
aurora,co,circle,900.0,7/25/2004,39.7294444,-104.8313889,1977
plantation,fl,fireball,90.0,2/14/2006,26.1272222,-80.2333333,2005
columbus,oh,sphere,300.0,4/18/2014,39.9611111,-82.9988889,2014
phoenix,az,other,3.0,7/16/2006,33.4483333,-112.0733333,2006
cincinnati,oh,sphere,120.0,8/7/2007,39.1619444,-84.4569444,1992
lenzburg,il,circle,5.0,12/12/2009,38.2872222,-89.8172222,2009
scottsville,ky,light,240.0,7/8/2004,36.7533333,-86.1905556,1965
albany,or,triangle,15.0,9/12/1999,44.6366667,-123.1047222,1999
san antonio,tx,triangle,600.0,6/3/2003,29.4238889,-98.4933333,2003
sacramento,ca,changing,600.0,1/12/2012,38.5816667,-121.4933333,2012
duvall,wa,other,900.0,12/23/2002,47.7425,-121.9844444,2002
hayward,ca,chevron,8.0,10/30/2012,37.6688889,-122.0797222,2012
